"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Kenya","KEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.276","3.288","3.256","3.21","3.171","3.156","3.184","3.131","3.125","3.128","3.07","3.09","3.042","2.997","2.968","2.942","2.919","2.976","2.92","2.846","2.859","2.844","2.831","2.796","2.774","2.76","3.52","4.245","5.01","5.616","5.644","5.502",
"Kyrgyz Republic","KGZ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1.1","1.178","1.236","1.427","1.623","1.744","1.764","1.871","1.983","2.075","2.11","2.282","2.375","2.381","2.512","2.677","2.77","2.788","2.834","3.022","3.027","3.296","3.283","3.378","3.483","3.589","3.67","4.25","4.63","4.766","4.567",
"Cambodia","KHM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.749","0.768","0.813","1.38","0.785","0.84","0.913","0.952","0.898","0.972","1.04","1.107","1.121","1.134","1.13","1.209","1.26","0.82","0.58","0.77","0.58","0.509","0.44","0.69","0.39","0.72","0.14","0.142","0.146","0.298","0.295","0.361",
"Kiribati","KIR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41","2.51","2.88","2.48","2.06","2.05","2.61","6.96","6.34","4.06","3.7","3.05","3.35","3.42","3.48","3.25","3.01","2.96","3.36","3.32","2.99","2.81","2.75","3.08","3.55","3.65","3.65","3.82","3.75","3.93","3.64","2.788",
"Kuwait","KWT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.891","0.814","0.8","0.7","0.699","0.7","0.7","0.7","0.7","0.8","0.8","1.1","1.3","1.7","1.493","1.3","1.5","1.75","1.64","1.82","2.033","2.318","2.622","2.9","2.2","2.16","2.198","2.158","2.156","3.331","2.818","2.482",
"Latin America & Caribbean (excluding high income)","LAC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.80488589517998","5.84983180008143","5.90817665295015","6.41850274679324","7.8061443210273","8.06429719636938","7.94809047060578","8.35162906981207","9.12552028290594","9.03522869791849","8.76481487584319","9.08476969024277","8.89505775101883","8.3502709026732","8.10387323366785","7.46432258147501","7.07656077963792","6.70351713561488","7.70117597738848","6.97375775333406","6.63239866333772","6.3622670552042","6.28687678126586","6.08949721331938","6.68873126639551","7.94397215059148","8.23829905437963","8.10829886081119","8.13190908899531","10.2570545359608","9.33579553023699","7.04566987229223",
"Lao PDR","LAO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.611","2.576","2.59","2.506","2.6","2.485","2.367","2.382","2.102","2.04","1.913","1.778","1.642","1.503","1.35","1.191","1.092","0.965","0.848","0.71","1.069","1.422","1.775","2.146","2.521","2.896","3.27","3.266","3.273","3.576","3.637","2.633",
"Lebanon","LBN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.409","8.441","8.461","8.504","8.533","8.476","8.62","8.488","8.444","8.318","8.185","8.091","7.994","7.85","8.293","8.701","8.98","7.672","6.35","6.836","7.383","7.83","8.28","8.765","9.263","9.723","10.211","10.728","11.3","12.971","12.497","12.635",
"Liberia","LBR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.356","2.323","2.294","2.29","2.211","2.14","2.122","2.134","2.134","2.123","2.2","2.206","2.262","2.226","2.227","2.228","2.233","2.249","2.263","2.27","2.212","2.162","2.11","2.08","2.577","3.08","3.042","3.025","3.017","3.842","3.672","3.634",
"Libya","LBY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.118","20.251","20.215","20.113","20.203","20.01","19.993","19.943","19.886","19.806","19.81","19.753","19.574","19.606","19.489","19.491","19.443","19.428","19.411","19.308","19.446","19.03","19.46","19.611","19.521","19.516","19.291","19.446","19.612","20.343","20.606","20.68",
"St. Lucia","LCA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.934","16.756","16.8","17","15.83","16.33","20.47","21.6","18.09","16.49","18.515","20.39","22.18","20.97","18.7","16","14","12.72","15.37","17.111","18.86","19.06","22.21","21.303","20.556","19.659","18.86","19.08","15.32","20.39","19.52","17.362",
"Latin America & Caribbean","LCN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.11508295012207","6.05748890802471","6.05915903993963","6.63227567413636","7.91677473102002","8.30707645327185","8.15709353963542","8.50183612561985","9.45808910379359","9.33272047940164","9.06222512710051","9.50094676876286","9.34407857908877","8.74606366934489","8.29291535436103","7.59503691161823","7.15398108733657","6.78655175417875","7.75890404532483","7.06482686581476","6.69543468807435","6.40991320970014","6.37023011198841","6.17430066665423","6.66901291633803","7.7820053028696","8.04569833049132","7.93816372291328","7.98343353117901","10.2007844808026","9.23644029924757","7.02316961987579",
"Least developed countries: UN classification","LDC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.09276109075393","4.12361221281407","4.11543912764034","4.11934399319269","4.07922885290804","4.10267112161312","4.16499929678785","4.2172036504865","4.27417862518723","4.32431789031419","4.36779418606075","4.45368667474579","4.55106575529757","4.5060150744382","4.47701822280951","4.39002369495757","4.46726273649781","4.51132256802799","4.5983082557328","4.62998005196686","4.65598744032036","4.67946841268312","4.65154099028246","4.65211420719077","4.73025889819125","4.79479349980033","4.87953352185031","4.79144258938119","4.79801969082387","5.6095935343498","5.62516766024042","5.46635620463272",
"Low income","LIC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.56936647351228","4.59573864522342","4.59909093421229","4.61580139178518","4.60095213683245","4.6718585221475","4.77223371306931","4.86381332549545","4.93888876597898","4.99480126149598","4.993196553821","4.96574428598123","4.90900546053616","4.7458622749096","4.60769322638365","4.63245113125948","4.67346876408305","4.79135000373936","4.69189411728631","4.82541564866695","4.85537061610396","4.86775846728925","4.72016391264053","4.75733085549495","4.89863329869372","5.00417278230106","5.1038900753216","5.10737709566905","5.14413570131566","5.90035430893659","5.60221571562499","5.52061965396966",
"Liechtenstein","LIE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.66","14.22","13.82","13.03","12.27","11.35","10.6","9.17","8.88","7.74","7.9","8.76","8.22","8.38","7.67","6.5","5.97","5.22","5.85","4.78","4.12","3.88","4.24","4.19","4.52","4.24","4.05","4.32","4.67","5.2","5.239","6.705",
"Lower middle income","LMC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.61832582399309","5.69382228730263","5.79135403518131","5.83376203032255","6.07615448136313","6.14909806113219","6.25897472139957","6.45121401731922","6.62033757783661","6.68201444516481","6.74888199389003","6.75400085832973","6.82158291664487","6.73372354292477","6.77674057805533","6.59018352526992","6.44804974032675","6.32859510733911","6.47683814853894","6.40082419755518","6.36668971295571","6.38872633777516","6.37406673182694","6.32823060599573","6.45725147308026","6.42197058130694","6.37558401237696","6.22368057875735","5.73089945032822","7.77789669781436","6.78758041659096","6.45719428055004",
"Low & middle income","LMY","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.41783964087125","4.47040652879533","4.68285280491529","5.00812590056257","5.32190989171384","5.45720071932083","5.5870935101559","5.82853849588705","6.02496944856244","5.91988582098547","6.06816688556097","6.23359024509594","6.35098305148131","6.23944794330571","6.23414210119664","6.02984038024212","5.89737102968557","5.86811602846817","6.11816825855364","5.91589359228272","5.80520178238352","5.73478326178312","5.72225556146196","5.69688551955299","5.87071273749132","5.97289827858543","5.94109213196332","5.84180065203162","5.71748818663296","6.98344367230529","6.33230275773083","6.06277524207547",
"Lesotho","LSO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.977","16.973","17.059","16.991","17.057","16.992","17.033","17.08","17.098","17","16.999","17.064","16.955","17.021","16.966","16.938","16.928","16.882","17.048","16.867","16.872","16.813","16.916","16.904","16.852","16.825","16.985","16.918","16.88","18.461","18.293","18.039",
"Late-demographic dividend","LTE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.63804666934295","3.62221852101637","3.88038069057855","4.27491909687963","4.45098885154412","4.64299603160038","4.90356737352341","5.167209964711","5.40833089647121","5.23484939263118","5.43358963860016","5.64456915662943","5.87815674261549","5.68550166261765","5.62303911406068","5.35996342459285","5.08233065474039","5.1155425859035","5.54194001542529","5.19777055021001","5.09761047686937","5.01361263170996","4.99693191174027","4.92905274432088","5.10048733497937","5.28318836092272","5.27408210661267","5.05326213242699","5.18472599089931","5.9255964842232","5.51521684232757","5.29296734212361",
"Lithuania","LTU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.1","1.2","13.8","13.8","17.54","16.4","14.13","13.71","13.39","15.93","16.84","13.01","12.87","10.68","8.32","5.78","4.25","5.83","13.79","17.81","15.39","13.36","11.77","10.7","9.12","7.86","7.07","6.15","6.26","8.49","7.11","5.569",
"Luxembourg","LUX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.48","2.03","2.33","3.48","2.92","3.29","2.53","2.76","2.39","2.35","1.81","2.62","3.68","5.11","4.49","4.73","4.07","5.06","5.12","4.36","4.9","5.14","5.85","5.85","6.67","6.29","5.52","5.59","5.59","6.77","5.25","4.698",
"Latvia","LVA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","6.6","16.7","18.7","19","20.7","14.9","14.45","13.79","14.21","13.82","13.83","12.06","11.71","10.03","7.03","6.05","7.74","17.51","19.48","16.21","15.05","11.87","10.85","9.87","9.64","8.72","7.41","6.31","8.1","7.51","6.429",
"Macao SAR, China","MAC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.01","2.2","2.06","2.48","3.58","4.25","3.26","4.61","6.35","6.87","6.39","6.27","6","4.9","4.16","3.82","3.27","3","3.58","2.84","2.56","1.97","1.82","1.67","1.81","1.94","1.99","1.83","1.75","2.57","2.253","2.627",
"St. Martin (French part)","MAF","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.723","13.122","13.21","13.002","13.612","13.194","13.75","13.609","13.94","13.58","12.46","11.59","11.92","10.83","11.01","9.67","9.56","9.57","8.96","9.09","8.91","8.99","9.23","9.7","9.46","9.3","9.225","9.239","9.242","11.114","10.542","10.494",
"Monaco","MCO","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9","3.7","3.7","5.8","5.3","7.9","7.9","10","11.14","8.46","7.29","6.8","7.95","8.17","7.29","7.38","5.07","3.98","6.4","7.45","6.68","5.58","5.1","3.73","4.7","4.02","3.89","2.91","5.1","3.82","3.23","2.278",
"Madagascar","MDG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.128","5.102","5.176","5.294","5.355","5.439","5.509","5.603","5.691","5.8","5.35","5.504","5.01","3.846","2.62","2.935","3.253","3.564","4.004","4.28","2.438","0.6","0.998","1.391","1.79","1.8","1.815","1.833","1.841","2.363","2.31","2.142",
"Maldives","MDV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.891","0.865","0.839","0.815","0.79","1.029","1.267","1.503","1.738","1.97","3.034","4.169","5.309","6.372","7.332","8.783","9.702","10.816","11.7","11.008","10.149","9.216","8.393","7.521","6.618","5.77","5.371","4.971","4.56","5.34","5.257","4.883",
"Middle East & North Africa","MEA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.155107460826","11.3853931195001","11.9035311899561","11.82118534001","12.1293918870912","11.1995978609874","10.9967299094243","11.1458508281409","11.4054324088751","11.923936431352","11.9848928069016","12.1276264876841","11.8166916421405","10.7156715834516","10.8588398311519","10.1731193150427","9.62994989206915","9.2796014426305","9.41746970737468","9.57710259193463","10.092122544275","10.208993583253","9.96564541976029","10.0690357842652","10.2304750175096","10.2955199976254","10.3299737373034","9.9990638706959","9.33369558317924","10.0307283242499","9.93400300208797","9.63236093826953",
"Mexico","MEX","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.15","3.24","3.37","4.44","7.1","5.47","4.24","3.73","2.6","2.65","2.63","3","3.46","3.94","3.56","3.57","3.63","3.87","5.36","5.3","5.17","4.89","4.91","4.81","4.31","3.86","3.42","3.27","3.48","4.45","4.09","3.308",
"Marshall Islands","MHL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.40790163778414","4.46210438136331","4.6884647979862","5.03461322958631","5.37106123130446","5.51118259580177","5.64336359388311","5.89550435886576","6.10074197361382","5.98492609725338","6.14467446920996","6.32517387370052","6.4567330812957","6.35057528504289","6.35700024917546","6.13681828527147","5.9921998327362","5.9527785376015","6.23195166964991","6.00433350755224","5.8834869268294","5.80738404325578","5.80775526278196","5.77840455909384","5.95660238741291","6.06032447304333","6.01836101033939","5.91103140244045","5.77222919252578","7.09083173331843","6.40318908245087","6.11831465445419",
"North Macedonia","MKD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5","26.3","27.7","30","35.6","38.8","36","34.5","32.4","32.2","30.52","31.94","36.69","37.16","37.32","36.03","35.23","33.93","32.35","33.13","31.5","31.2","29.14","28.38","26.43","24.3","22.81","21.2","17.39","16.55","15.78","15.081",
"Mali","MLI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.212","1.296","1.263","1.263","1.282","1.251","1.266","1.254","1.269","1.306","1.225","1.298","1.269","1.318","1.294","1.311","1.324","1.323","1.329","1.333","1.352","1.385","1.372","1.349","1.361","1.37","1.494","1.62","1.619","3.53","2.603","2.762",
"Malta","MLT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.28","6.284","6.288","6.292","6.296","6.3","6.305","6.31","6.315","6.32","7.11","6.9","7.49","7.32","6.92","6.8","6.47","5.98","6.89","6.85","6.38","6.2","6.11","5.73","5.38","4.69","4","3.66","3.62","4.35","3.53","2.813",
"Myanmar","MMR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.732","0.704","0.678","0.688","0.686","0.692","0.699","0.703","0.683","0.654","0.656","0.663","0.656","0.653","0.656","0.661","0.669","0.682","0.69","0.696","0.719","0.731","0.722","0.723","0.77","0.994","1.36","0.77","0.41","1.48","","",
"Middle East & North Africa (excluding high income)","MNA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8284512387122","12.0944228758548","12.7849970482082","12.8308994588345","13.2777005592856","12.2439704706549","11.9985247506588","12.1795655266267","12.4949329609709","13.1206287189182","13.1799306938588","13.2799253613135","12.8763883008465","11.5687678316293","11.7948182741124","11.0474426293851","10.5663117554767","10.3598447360322","10.5062067995182","10.7752335495341","11.4955315943843","11.7301180009995","11.4754745806818","11.6475741505956","11.9420353133314","12.0761424387617","12.0855895686582","11.7108256576878","10.9294684419656","11.4219456418201","11.4306338697083","11.225249172901",
"Montenegro","MNE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.075","25.875","25.672","27.184","27.889","28.639","28.119","28.322","28.067","28.803","29.012","29.336","29.66","30.028","30.31","24.966","19.4","17.15","19.09","19.65","19.76","19.81","19.59","18.05","17.55","17.73","16.08","15.19","15.13","17.88","16.87","15.402",
"Mongolia","MNG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.933","5.937","5.764","5.617","5.5","5.692","5.74","5.843","5.939","6.086","6.143","6.2","6.8","6.815","7.042","7.127","7.2","5.56","5.86","6.55","4.77","3.9","4.23","4.8","4.86","7.24","6.36","5.38","5.443","6.59","7.75","8.247",
"Northern Mariana Islands","MNP","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.765","2.842","2.718","2.744","2.771","2.704","2.7","2.747","2.772","2.886","2.843","2.9","2.955","2.985","3.031","3.045","3.097","3.141","3.19","3.229","3.263","3.304","3.347","3.384","3.43","3.454","3.453","3.455","3.465","3.776","3.939","3.906",
"Mauritania","MRT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.176","10.152","10.076","10.171","9.982","10.014","10.122","10.009","9.974","10.049","9.997","9.964","9.887","9.909","9.854","9.723","9.977","9.948","9.935","9.895","9.869","9.86","9.967","10.066","10.152","10.308","10.34","10.391","10.402","11.137","11.287","11.109",
"Mauritius","MUS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.681","9.625","9.625","9.617","9.59","9.491","9.411","9.328","9.304","9.142","9.14","8.2","8.23","8.34","9.52","9.04","8.48","7.17","7.26","7.65","7.45","7.47","7.32","7.47","7.41","6.81","6.75","6.43","6.33","8.63","7.656","7.234",
"Malawi","MWI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.791","4.945","4.798","4.989","4.752","4.843","4.883","4.891","4.904","4.923","4.99","4.934","4.903","4.912","4.939","4.932","4.894","4.919","4.92","4.941","4.968","5.004","4.98","4.968","4.987","4.982","4.96","4.949","4.932","5.681","5.658","5.614",
"Malaysia","MYS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.66","3.71","4.11","3.655","3.15","2.52","2.45","3.2","3.43","3","3.53","3.48","3.61","3.54","3.53","3.32","3.23","3.32","3.66","3.39","3.05","3.1","3.16","2.88","3.1","3.44","3.41","3.3","3.26","4.54","4.046","3.73",
"North America","NAC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.16418948696099","7.87676046877018","7.3542588188891","6.55099918929586","6.03425869830149","5.86551568111373","5.40766010013697","4.88616091663988","4.55656656304528","4.27506877154557","4.98214773125582","5.97420278593833","6.15586983202168","5.7048553496967","5.25623546100158","4.79806165068137","4.77011702885351","5.81819325097923","9.15295165768776","9.46097069785825","8.79386794066522","7.98524575654046","7.33715854244009","6.2509158228254","5.45797401549928","5.10221714750395","4.57664037552482","4.11149416638579","3.88989523682362","8.20508991392372","5.58631582388734","3.78998175753771",
"Namibia","NAM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.14","19.198","19.441","19.4","21.051","22.774","24.45","23.088","21.695","20.3","20.856","21.272","21.796","22.09","22.328","22.182","22.203","22.253","22.293","22.12","19.46","16.77","19.03","18.52","20.895","23.35","21.656","19.88","20.002","21.236","21.268","20.846",
"New Caledonia","NCL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.915","18.404","18.458","18.304","18.027","18.64","18.232","18.517","17.847","17.479","17.24","16.942","16.475","16.31","15.846","15.173","14.807","14.611","13.97","13.731","14.036","14.358","14.466","14.59","13.891","13.182","12.275","11.603","10.88","13.56","12.436","12.267",
"Niger","NER","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.414","1.406","1.428","1.427","1.433","1.462","1.463","1.413","1.501","1.521","1.47","1.9","2.346","2.79","3.1","2.653","2.216","1.702","1.274","0.771","0.32","2.18","1.381","0.52","0.532","0.534","0.542","0.542","0.552","0.68","0.668","0.534",
"Nigeria","NGA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.978","3.931","3.982","3.97","3.945","3.898","3.9","3.893","3.901","3.852","3.838","3.751","3.812","3.789","3.807","3.803","3.791","3.782","3.763","3.755","3.77","3.75","3.7","3.944","4.221","4.509","4.729","4.963","5.206","5.999","5.936","5.761",
"Nicaragua","NIC","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.034","7.069","7.134","7.106","7.102","7.141","7.24","7.296","7.278","7.394","7.474","7.58","7.6","6.41","5.37","5.31","4.89","6.2","8.16","7.83","6.499","5.21","5.28","4.52","4.7","3.9","3.3","5.2","5.202","5.937","5.932","5.565",
"Netherlands","NLD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.28","5.56","6.29","7.16","7.16","6.42","5.51","4.39","3.62","2.73","2.12","2.55","3.59","4.65","5.87","5","4.15","3.65","4.35","4.99","4.98","5.82","7.24","7.42","6.87","6.01","4.84","3.83","3.38","3.82","4.21","3.538",
"Norway","NOR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.41","5.91","5.97","5.35","6.31","5.04","4.69","3.74","3.25","3.46","3.74","4.02","4.22","4.26","4.38","3.4","2.49","2.55","3.1","3.52","3.21","3.12","3.42","3.48","4.3","4.68","4.16","3.8","3.69","4.42","4.37","3.171",
"Nepal","NPL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.572","10.507","10.502","10.638","10.499","10.56","10.556","10.499","10.545","10.604","10.566","10.424","10.537","10.558","10.52","10.515","10.514","10.593","10.542","10.548","10.503","10.531","10.502","10.576","10.512","10.403","10.66","10.623","10.599","13.078","12.223","11.119",
"Nauru","NRU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.61","10.67","9.8","8.35","6.46","6.29","6.86","7.72","7.02","6.13","5.43","5.28","4.75","4.01","3.81","3.86","3.66","4.17","6.12","6.56","6.49","6.93","5.84","5.43","5.41","5.15","4.74","4.33","4.11","4.6","3.78","3.253",
